ds,y
4/22/2017,1000
4/23/2017,859
4/24/2017,2937
4/25/2017,2874
4/26/2017,2765
4/27/2017,2656
4/28/2017,2296
4/29/2017,1031
4/30/2017,734
05/01/2017,1047
05/02/2017,3140
05/03/2017,3077
05/04/2017,2937
05/05/2017,2437
05/06/2017,1250
05/07/2017,1062
05/08/2017,2968
05/09/2017,2890
05/10/2017,2890
05/11/2017,2796
05/12/2017,2671
5/13/2017,1218
5/14/2017,953
5/15/2017,3155
5/16/2017,3202
5/17/2017,3015
5/18/2017,2827
5/19/2017,2577
5/20/2017,1125
5/21/2017,937
5/22/2017,2859
5/23/2017,2781
5/24/2017,2437
5/25/2017,2437
5/26/2017,1984
5/27/2017,937
5/28/2017,765
5/29/2017,1093
5/30/2017,2874
5/31/2017,2765
06/01/2017,2452
06/02/2017,2343
06/03/2017,890
06/04/2017,812
06/05/2017,2874
06/06/2017,2749
06/07/2017,2531
06/08/2017,2656
06/09/2017,2171
06/10/2017,1078
06/11/2017,1062
06/12/2017,2937
6/13/2017,2687
6/14/2017,2343
6/15/2017,2437
6/16/2017,2593
6/17/2017,875
6/18/2017,844
6/19/2017,2484
6/20/2017,2656
6/21/2017,2796
6/22/2017,2577
6/23/2017,2718
6/24/2017,1078
6/25/2017,1172
6/26/2017,3124
6/27/2017,2905
6/28/2017,2905
6/29/2017,2796
6/30/2017,2562
07/01/2017,890
07/02/2017,1047
07/03/2017,3109
07/04/2017,3093
07/05/2017,2937
07/06/2017,2968
07/07/2017,2421
07/08/2017,1062
07/09/2017,953
07/10/2017,2921
07/11/2017,3124
07/12/2017,2874
7/13/2017,2749
7/14/2017,2452
7/15/2017,1062
7/16/2017,1015
7/17/2017,3296
7/18/2017,3171
7/19/2017,3140
7/20/2017,3140
7/21/2017,2702
7/22/2017,1281
7/23/2017,1078
7/24/2017,3374
7/25/2017,3093
7/26/2017,2859
7/27/2017,3015
7/28/2017,2671
7/29/2017,1187
7/30/2017,1156
7/31/2017,3093
08/01/2017,2968
08/02/2017,3062
08/03/2017,3093
08/04/2017,2609
08/05/2017,1172
08/06/2017,1156
08/07/2017,3171
08/08/2017,3187
08/09/2017,2952
08/10/2017,3280
08/11/2017,2437
08/12/2017,1078
8/13/2017,984
8/14/2017,3280
8/15/2017,3077
8/16/2017,2671
8/17/2017,2718
8/18/2017,2452
8/19/2017,1015
8/20/2017,1047
8/21/2017,3093
8/22/2017,2843
8/23/2017,2437
8/24/2017,2781
8/25/2017,2656
8/26/2017,859
8/27/2017,656
8/28/2017,1078
8/29/2017,2874
8/30/2017,2827
8/31/2017,2984
09/01/2017,2468
09/02/2017,1062
09/03/2017,1047
09/04/2017,2952
09/05/2017,2968
09/06/2017,2781
09/07/2017,2921
09/08/2017,2781
09/09/2017,1078
09/10/2017,1187
09/11/2017,3171
09/12/2017,2984
9/13/2017,2859
9/14/2017,2796
9/15/2017,2499
9/16/2017,1250
9/17/2017,1047
9/18/2017,3265
9/19/2017,2984
9/20/2017,2734
9/21/2017,2859
9/22/2017,2812
9/23/2017,1125
9/24/2017,1125
9/25/2017,3249
9/26/2017,3077
9/27/2017,2968
9/28/2017,2843
9/29/2017,2624
9/30/2017,1078
10/01/2017,1343
10/02/2017,3015
10/03/2017,2999
10/04/2017,2765
10/05/2017,3077
10/06/2017,2593
10/07/2017,1109
10/08/2017,1062
10/09/2017,3155
10/10/2017,3187
10/11/2017,3265
10/12/2017,3109
10/13/2017,2515
10/14/2017,1250
10/15/2017,1265
10/16/2017,3234
10/17/2017,2999
10/18/2017,3093
10/19/2017,2827
10/20/2017,2671
10/21/2017,1234
10/22/2017,1218
10/23/2017,3077
10/24/2017,3093
10/25/2017,2827
10/26/2017,2734
10/27/2017,2546
10/28/2017,1156
10/29/2017,1109
10/30/2017,3187
10/31/2017,3093
11/01/2017,2827
11/02/2017,2905
11/03/2017,2406
11/04/2017,1015
11/05/2017,1140
11/06/2017,2843
11/07/2017,2999
11/08/2017,2687
11/09/2017,2515
11/10/2017,2312
11/11/2017,1078
11/12/2017,1140
11/13/2017,3218
11/14/2017,3062
11/15/2017,2859
11/16/2017,2859
11/17/2017,2421
11/18/2017,1015
11/19/2017,1125
11/20/2017,3202
11/21/2017,2812
11/22/2017,2905
11/23/2017,2656
11/24/2017,2515
11/25/2017,1047
11/26/2017,1031
11/27/2017,3124
11/28/2017,3093
11/29/2017,2827
11/30/2017,2702
12/01/2017,2421
12/02/2017,968
12/03/2017,1218
12/04/2017,2843
12/05/2017,2765
12/06/2017,2562
12/07/2017,2765
12/08/2017,2312
12/09/2017,1109
12/10/2017,968
12/11/2017,2609
12/12/2017,2468
12/13/2017,2312
12/14/2017,2234
12/15/2017,2078
12/16/2017,953
12/17/2017,859
12/18/2017,2671
12/19/2017,2390
12/20/2017,1937
12/21/2017,1953
12/22/2017,1265
12/23/2017,797
12/24/2017,562
12/25/2017,422
12/26/2017,594
12/27/2017,1187
12/28/2017,1468
12/29/2017,1390
12/30/2017,984
12/31/2017,844
01/01/2018,1093
01/02/2018,3015
01/03/2018,2905
01/04/2018,3124
01/05/2018,2890
01/06/2018,1421
01/07/2018,1297
01/08/2018,3140
01/09/2018,3124
01/10/2018,3093
01/11/2018,3093
01/12/2018,2734
1/13/2018,1359
1/14/2018,1421
1/15/2018,3187
1/16/2018,2968
1/17/2018,3077
1/18/2018,2921
1/19/2018,2609
1/20/2018,1328
1/21/2018,1453
1/22/2018,3390
1/23/2018,3234
1/24/2018,3140
1/25/2018,3093
1/26/2018,2499
1/27/2018,1187
1/28/2018,1281
1/29/2018,3187
1/30/2018,3015
1/31/2018,2968
02/01/2018,2812
02/02/2018,2624
02/03/2018,1281
02/04/2018,1156
02/05/2018,3280
02/06/2018,3046
02/07/2018,2905
02/08/2018,3155
02/09/2018,2640
02/10/2018,1203
02/11/2018,1250
02/12/2018,3374
2/13/2018,3093
2/14/2018,2984
2/15/2018,2905
2/16/2018,2734
2/17/2018,1125
2/18/2018,1125
2/19/2018,3358
2/20/2018,3109
2/21/2018,3312
2/22/2018,3062
2/23/2018,2874
2/24/2018,1359
2/25/2018,1265
2/26/2018,3202
2/27/2018,3015
2/28/2018,2671
03/01/2018,2437
03/02/2018,2124
03/03/2018,1125
03/04/2018,1406
03/05/2018,3265
03/06/2018,3015
03/07/2018,2765
03/08/2018,2890
03/09/2018,2624
03/10/2018,1359
03/11/2018,1406
03/12/2018,3468
3/13/2018,3140
3/14/2018,3140
3/15/2018,3390
3/16/2018,2734
3/17/2018,1250
3/18/2018,1375
3/19/2018,3265
3/20/2018,3062
3/21/2018,2905
3/22/2018,2921
3/23/2018,2718
3/24/2018,1203
3/25/2018,1125
3/26/2018,3249
3/27/2018,3187
3/28/2018,2874
3/29/2018,2499
3/30/2018,1187
3/31/2018,1078
04/01/2018,968
04/02/2018,1406
04/03/2018,2999
04/04/2018,2999
04/05/2018,2968
04/06/2018,2609
04/07/2018,1078
04/08/2018,1203
04/09/2018,3202
04/10/2018,3109
04/11/2018,2937
04/12/2018,2952
4/13/2018,2718
4/14/2018,1109
4/15/2018,1328
4/16/2018,3218
4/17/2018,3343
4/18/2018,2577
4/19/2018,2656
4/20/2018,2437
4/21/2018,1187
4/22/2018,1281
4/23/2018,3390
4/24/2018,3327
4/25/2018,3374
4/26/2018,2749
4/27/2018,2937
4/28/2018,1484
4/29/2018,1437
4/30/2018,3515
05/01/2018,3312
05/02/2018,3280
05/03/2018,2968
05/04/2018,2702
05/05/2018,1078
05/06/2018,812
05/07/2018,1109
05/08/2018,3343
05/09/2018,3187
05/10/2018,3483
05/11/2018,3093
05/12/2018,1390
5/13/2018,1328
5/14/2018,3327
5/15/2018,2874
5/16/2018,3390
5/17/2018,2999
5/18/2018,2671
5/19/2018,1203
5/20/2018,1265
5/21/2018,3343
5/22/2018,3405
5/23/2018,3093
5/24/2018,2921
5/25/2018,2687
5/26/2018,1172
5/27/2018,922
5/28/2018,1125
5/29/2018,2843
5/30/2018,2905
5/31/2018,2671
06/01/2018,2687
06/02/2018,1140
06/03/2018,1125
06/04/2018,3093
06/05/2018,3249
06/06/2018,2874
06/07/2018,3077
06/08/2018,2593
06/09/2018,1203
06/10/2018,1000
06/11/2018,3234
06/12/2018,3046
6/13/2018,2859
6/14/2018,2859
6/15/2018,2609
6/16/2018,1140
6/17/2018,1109
6/18/2018,3140
6/19/2018,3030
6/20/2018,3046
6/21/2018,2749
6/22/2018,2499
6/23/2018,1140
6/24/2018,1031
6/25/2018,3030
6/26/2018,3234
6/27/2018,3062
6/28/2018,2671
6/29/2018,2343
6/30/2018,1078
07/01/2018,1109
07/02/2018,2999
07/03/2018,3062
07/04/2018,3077
07/05/2018,2843
07/06/2018,2437
07/07/2018,1187
07/08/2018,1109
07/09/2018,3280
07/10/2018,2968
07/11/2018,2812
07/12/2018,2796
7/13/2018,2765
7/14/2018,1297
7/15/2018,1125
7/16/2018,3249
7/17/2018,3327
7/18/2018,3187
7/19/2018,3218
7/20/2018,2827
7/21/2018,1375
7/22/2018,1218
7/23/2018,3312
7/24/2018,3124
7/25/2018,2968
7/26/2018,2749
7/27/2018,2374
7/28/2018,1140
7/29/2018,1281
7/30/2018,2984
7/31/2018,2859
08/01/2018,2765
08/02/2018,2718
08/03/2018,2421
08/04/2018,937
08/05/2018,1156
08/06/2018,3062
08/07/2018,2999
08/08/2018,2827
08/09/2018,2890
08/10/2018,2609
08/11/2018,1031
08/12/2018,1312
8/13/2018,3062
8/14/2018,3202
8/15/2018,2843
8/16/2018,2781
8/17/2018,2437
8/18/2018,1109
8/19/2018,1125
8/20/2018,2999
8/21/2018,3046
8/22/2018,2905
8/23/2018,2968
8/24/2018,2499
8/25/2018,1156
8/26/2018,1078
8/27/2018,1234
8/28/2018,2968
8/29/2018,3140
8/30/2018,2765
8/31/2018,2593
09/01/2018,906
09/02/2018,1218
09/03/2018,2905
09/04/2018,3015
09/05/2018,2890
09/06/2018,2843
09/07/2018,2437
09/08/2018,1172
09/09/2018,1234
09/10/2018,3077
09/11/2018,3140
09/12/2018,2656
9/13/2018,2827
9/14/2018,2781
9/15/2018,1250
9/16/2018,1203
9/17/2018,3124
9/18/2018,3030
9/19/2018,2874
9/20/2018,3046
9/21/2018,2593
9/22/2018,1203
9/23/2018,1172
9/24/2018,3030
9/25/2018,2984
9/26/2018,2968
9/27/2018,2640
9/28/2018,2656
9/29/2018,1140
9/30/2018,1265
10/01/2018,2952
10/02/2018,3171
10/03/2018,2812
10/04/2018,2796
10/05/2018,2390
10/06/2018,1093
10/07/2018,1062
10/08/2018,2968
10/09/2018,2781
10/10/2018,2765
10/11/2018,2749
10/12/2018,2359
10/13/2018,1109
10/14/2018,1172
10/15/2018,2827
10/16/2018,2999
10/17/2018,2702
10/18/2018,2374
10/19/2018,2218
10/20/2018,1140
10/21/2018,859
10/22/2018,2702
10/23/2018,2640
10/24/2018,2687
10/25/2018,2562
10/26/2018,2296
10/27/2018,984
10/28/2018,953
10/29/2018,2484
10/30/2018,2671
10/31/2018,2374
11/01/2018,2390
11/02/2018,2124
11/03/2018,1078
11/04/2018,1172
11/05/2018,2952
11/06/2018,2937
11/07/2018,2905
11/08/2018,2905
11/09/2018,2624
11/10/2018,1078
11/11/2018,1156
11/12/2018,2796
11/13/2018,2796
11/14/2018,2656
11/15/2018,2624
11/16/2018,2218
11/17/2018,1078
11/18/2018,968
11/19/2018,2781
11/20/2018,2702
11/21/2018,2656
11/22/2018,2515
11/23/2018,2265
11/24/2018,968
11/25/2018,1078
11/26/2018,2718
11/27/2018,2874
11/28/2018,2640
11/29/2018,2593
11/30/2018,2421
12/01/2018,875
12/02/2018,968
12/03/2018,2452
12/04/2018,2609
12/05/2018,2734
12/06/2018,2281
12/07/2018,2078
12/08/2018,765
12/09/2018,719
12/10/2018,2484
12/11/2018,2327
12/12/2018,2281
12/13/2018,2093
12/14/2018,1874
12/15/2018,750
12/16/2018,781
12/17/2018,2140
12/18/2018,2265
12/19/2018,2078
12/20/2018,1937
12/21/2018,1297
12/22/2018,594
12/23/2018,625
12/24/2018,578
12/25/2018,359
12/26/2018,500
12/27/2018,1000
12/28/2018,1047
12/29/2018,875
12/30/2018,859
12/31/2018,906
01/01/2019,890
01/02/2019,2484
01/03/2019,2452
01/04/2019,2109
01/05/2019,1000
01/06/2019,1062
01/07/2019,2499
01/08/2019,2843
01/09/2019,2656
01/10/2019,2062
01/11/2019,2531
01/12/2019,1156
1/13/2019,1047
1/14/2019,1843
1/15/2019,2781
1/16/2019,2859
1/17/2019,2749
1/18/2019,2437
1/19/2019,1140
1/20/2019,1047
1/21/2019,2968
1/22/2019,2749
1/23/2019,2921
1/24/2019,2593
1/25/2019,2312
1/26/2019,1047
1/27/2019,984
1/28/2019,3030
1/29/2019,3155
1/30/2019,2827
1/31/2019,2687
02/01/2019,2609
02/02/2019,1187
02/03/2019,1187
02/04/2019,3077
02/05/2019,2905
02/06/2019,3109
02/07/2019,2999
02/08/2019,2499
02/09/2019,1156
02/10/2019,1078
02/11/2019,2999
02/12/2019,3015
2/13/2019,2531
2/14/2019,2531
2/15/2019,2359
2/16/2019,1140
2/17/2019,1078
2/18/2019,2781
2/19/2019,2765
2/20/2019,2796
2/21/2019,2281
2/22/2019,2093
2/23/2019,922
2/24/2019,984
2/25/2019,2671
2/26/2019,2640
2/27/2019,2515
2/28/2019,2734
03/01/2019,2406
03/02/2019,1078
03/03/2019,1047
03/04/2019,2656
03/05/2019,2577
03/06/2019,2531
03/07/2019,2452
03/08/2019,1999
03/09/2019,984
03/10/2019,968
03/11/2019,2609
03/12/2019,2577
3/13/2019,2390
3/14/2019,2281
3/15/2019,2249
3/16/2019,937
3/17/2019,875
3/18/2019,2546
3/19/2019,2640
3/20/2019,2562
3/21/2019,2671
3/22/2019,2203
3/23/2019,1250
3/24/2019,1203
3/25/2019,2905
3/26/2019,2999
3/27/2019,2843
3/28/2019,2624
3/29/2019,2499
3/30/2019,1312
3/31/2019,890
04/01/2019,2999
04/02/2019,3187
04/03/2019,2968
04/04/2019,2937
04/05/2019,2593
04/06/2019,1375
04/07/2019,1265
04/08/2019,2874
04/09/2019,3062
04/10/2019,2656
04/11/2019,2671
04/12/2019,2499
4/13/2019,1203
4/14/2019,1406
4/15/2019,2843
4/16/2019,2796
4/17/2019,2749
4/18/2019,2327
4/19/2019,1234
4/20/2019,1015
4/21/2019,968
4/22/2019,1297
4/23/2019,2890
4/24/2019,3171
4/25/2019,2843
4/26/2019,2390
4/27/2019,1375
4/28/2019,1281
4/29/2019,2843
4/30/2019,2952
05/01/2019,2843
05/02/2019,2796
05/03/2019,2468
05/04/2019,1250
05/05/2019,1109
05/06/2019,1281
05/07/2019,2734
05/08/2019,2968
05/09/2019,2796
05/10/2019,2577
05/11/2019,1265
05/12/2019,1312
5/13/2019,2718
5/14/2019,2624
5/15/2019,2984
5/16/2019,2734
5/17/2019,2296
5/18/2019,1265
5/19/2019,1297
5/20/2019,2734
5/21/2019,2765
5/22/2019,2687
5/23/2019,2593
5/24/2019,2218
5/25/2019,1125
5/26/2019,1156
5/27/2019,1375
5/28/2019,2718
5/29/2019,2593
5/30/2019,2124
5/31/2019,1921
06/01/2019,750
06/02/2019,922
06/03/2019,2203
06/04/2019,2515
06/05/2019,2468
06/06/2019,2531
06/07/2019,2062
06/08/2019,875
06/09/2019,906
06/10/2019,2859
06/11/2019,2781
06/12/2019,2546
6/13/2019,2452
6/14/2019,2203
6/15/2019,1078
6/16/2019,1015
6/17/2019,2562
6/18/2019,2734
6/19/2019,2765
6/20/2019,2515
6/21/2019,2078
6/22/2019,937
6/23/2019,1000
6/24/2019,2624
6/25/2019,2781
6/26/2019,2437
6/27/2019,2374
6/28/2019,2203
6/29/2019,844
6/30/2019,922
07/01/2019,2577
07/02/2019,2531
07/03/2019,2577
07/04/2019,2437
07/05/2019,2187
07/06/2019,968
07/07/2019,1078
07/08/2019,2937
07/09/2019,2827
07/10/2019,2437
07/11/2019,2515
07/12/2019,2203
7/13/2019,1015
7/14/2019,1000
7/15/2019,2671
7/16/2019,2593
7/17/2019,2640
7/18/2019,2718
7/19/2019,2265
7/20/2019,1093
7/21/2019,1078
7/22/2019,2781
7/23/2019,2359
7/24/2019,2359
7/25/2019,2499
7/26/2019,2156
7/27/2019,1062
7/28/2019,937
7/29/2019,2577
7/30/2019,2656
7/31/2019,2531
08/01/2019,2406
08/02/2019,2281
08/03/2019,937
08/04/2019,984
08/05/2019,2702
08/06/2019,2577
08/07/2019,2609
08/08/2019,2281
08/09/2019,2374
08/10/2019,1062
08/11/2019,1015
08/12/2019,2546
8/13/2019,2609
8/14/2019,2827
8/15/2019,2421
8/16/2019,2031
8/17/2019,953
8/18/2019,984
8/19/2019,2562
8/20/2019,2702
8/21/2019,2546
8/22/2019,2265
8/23/2019,1859
8/24/2019,734
8/25/2019,703
8/26/2019,937
8/27/2019,2562
8/28/2019,2609
8/29/2019,2327
8/30/2019,2093
8/31/2019,953
09/01/2019,906
09/02/2019,2577
09/03/2019,2577
09/04/2019,2499
09/05/2019,2078
09/06/2019,2171
09/07/2019,937
09/08/2019,859
09/09/2019,2718
09/10/2019,2734
09/11/2019,2452
09/12/2019,2390
9/13/2019,1953
9/14/2019,844
9/15/2019,750
9/16/2019,2577
9/17/2019,2452
9/18/2019,2437
9/19/2019,2374
9/20/2019,1999
9/21/2019,781
9/22/2019,984
9/23/2019,2577
9/24/2019,2609
9/25/2019,2577
9/26/2019,2390
9/27/2019,2140
9/28/2019,844
9/29/2019,968
9/30/2019,2640
10/01/2019,2609
10/02/2019,2499
10/03/2019,2421
10/04/2019,2312
10/05/2019,968
10/06/2019,1000
10/07/2019,2687
10/08/2019,2765
10/09/2019,2640
10/10/2019,2437
10/11/2019,2140
10/12/2019,1093
10/13/2019,1093
10/14/2019,2531
10/15/2019,2656
10/16/2019,2452
10/17/2019,2390
10/18/2019,2327
10/19/2019,1187
10/20/2019,1047
10/21/2019,2515
10/22/2019,2562
10/23/2019,2343
10/24/2019,2421
10/25/2019,2234
10/26/2019,1031
10/27/2019,1031
10/28/2019,2624
10/29/2019,2468
10/30/2019,2093
10/31/2019,2187
11/01/2019,2218
11/02/2019,1015
11/03/2019,1093
11/04/2019,2687
11/05/2019,2874
11/06/2019,2421
11/07/2019,2562
11/08/2019,2078
11/09/2019,1000
11/10/2019,1000
11/11/2019,2593
11/12/2019,2546
11/13/2019,2593
11/14/2019,2281
11/15/2019,2234
11/16/2019,1078
11/17/2019,906
11/18/2019,2484
11/19/2019,2499
11/20/2019,2577
11/21/2019,2515
11/22/2019,2218
11/23/2019,1172
11/24/2019,1140
11/25/2019,2749
11/26/2019,2468
11/27/2019,2562
11/28/2019,2312
11/29/2019,1984
11/30/2019,922
12/01/2019,906
12/02/2019,2343
12/03/2019,2327
12/04/2019,2421
12/05/2019,2343
12/06/2019,2062
12/07/2019,1109
12/08/2019,1047
12/09/2019,2624
12/10/2019,2249
12/11/2019,2484
12/12/2019,2234
12/13/2019,2031
12/14/2019,1203
12/15/2019,1343
12/16/2019,2624
12/17/2019,2937
12/18/2019,2390
12/19/2019,2734
12/20/2019,2327
12/21/2019,1531
12/22/2019,1578
12/23/2019,1531
12/24/2019,1218
12/25/2019,594
12/26/2019,953
12/27/2019,1546
12/28/2019,1343
12/29/2019,1328
12/30/2019,1984
12/31/2019,1468
01/01/2020,1125
01/02/2020,2999
01/03/2020,2656
01/04/2020,1687
01/05/2020,1500
01/06/2020,3187
01/07/2020,3530
01/08/2020,3280
01/09/2020,2968
01/10/2020,2671
01/11/2020,1390
01/12/2020,1328
1/13/2020,2937
1/14/2020,2984
1/15/2020,2859
1/16/2020,2718
1/17/2020,2343
1/18/2020,1218
1/19/2020,1265
1/20/2020,2734
1/21/2020,2749
1/22/2020,2687
1/23/2020,2656
1/24/2020,2499
1/25/2020,1172
1/26/2020,1218
1/27/2020,3155
1/28/2020,3030
1/29/2020,2905
1/30/2020,2749
1/31/2020,2281
02/01/2020,1125
02/02/2020,1172
02/03/2020,3171
02/04/2020,3030
02/05/2020,2968
02/06/2020,2640
02/07/2020,2374
02/08/2020,1265
02/09/2020,1125
02/10/2020,2609
02/11/2020,2812
02/12/2020,2812
2/13/2020,391
