ds,y
20/10/2017,660.38
21/10/2017,369.41
22/10/2017,338.47
23/10/2017,873.85
24/10/2017,809.88
25/10/2017,1007.51
26/10/2017,824.06
27/10/2017,614.5
28/10/2017,443.2
29/10/2017,411.07
30/10/2017,909.71
31/10/2017,740.85
01/11/2017,841.54
02/11/2017,723.24
03/11/2017,500.09
04/11/2017,357.95
05/11/2017,357.06
06/11/2017,844.6
07/11/2017,775.12
08/11/2017,609.79
09/11/2017,557.21
10/11/2017,527.37
11/11/2017,270.99
12/11/2017,272.64
13/11/2017,589.53
14/11/2017,567.99
15/11/2017,598.96
16/11/2017,611.09
17/11/2017,474.8
18/11/2017,287.19
19/11/2017,256.94
20/11/2017,684.49
21/11/2017,787.11
22/11/2017,741.23
23/11/2017,754.73
24/11/2017,683.66
25/11/2017,297.13
26/11/2017,351.49
27/11/2017,697.99
28/11/2017,769.83
29/11/2017,767.04
30/11/2017,706.12
01/12/2017,649.07
02/12/2017,353.12
03/12/2017,382.74
04/12/2017,709.02
05/12/2017,654.68
06/12/2017,805.77
07/12/2017,686.28
08/12/2017,618.95
09/12/2017,358.8
10/12/2017,352.58
11/12/2017,770.66
12/12/2017,661.94
13/12/2017,614.53
14/12/2017,615.98
15/12/2017,627.11
16/12/2017,329.15
17/12/2017,297.46
18/12/2017,652.29
19/12/2017,612.13
20/12/2017,593.25
21/12/2017,486.45
22/12/2017,501.89
23/12/2017,286.39
24/12/2017,167.54
25/12/2017,158.29
26/12/2017,296.67
27/12/2017,539.39
28/12/2017,621.29
29/12/2017,619.65
30/12/2017,444.83
31/12/2017,288.89
01/01/2018,442.08
02/01/2018,1132.32
03/01/2018,982.79
04/01/2018,992.19
05/01/2018,798.16
06/01/2018,591.92
07/01/2018,523.96
08/01/2018,1050.21
09/01/2018,951.65
10/01/2018,1030.14
11/01/2018,865.24
12/01/2018,687.82
13/01/2018,525.34
14/01/2018,594.3
15/01/2018,916.55
16/01/2018,835.54
17/01/2018,733.83
18/01/2018,675.36
19/01/2018,518.81
20/01/2018,436.64
21/01/2018,443.3
22/01/2018,775.8
23/01/2018,716.77
24/01/2018,652.76
25/01/2018,511.26
26/01/2018,413.77
27/01/2018,347.86
28/01/2018,295.34
29/01/2018,538.64
30/01/2018,423.58
31/01/2018,457.67
01/02/2018,457.51
02/02/2018,383.2
03/02/2018,288.99
04/02/2018,308.85
05/02/2018,632.24
06/02/2018,597.35
07/02/2018,499.8
08/02/2018,536.56
09/02/2018,512.53
10/02/2018,422.5
11/02/2018,408.75
12/02/2018,644.07
13/02/2018,665.24
14/02/2018,707.36
15/02/2018,686
16/02/2018,733.6
17/02/2018,595.04
18/02/2018,490.46
19/02/2018,975.28
20/02/2018,1247.31
21/02/2018,1242.44
22/02/2018,1226.64
23/02/2018,1116.79
24/02/2018,843.15
25/02/2018,815.06
26/02/2018,1413.3
27/02/2018,1213.42
28/02/2018,864.06
01/03/2018,663.73
02/03/2018,745.9
03/03/2018,741.09
04/03/2018,751.38
05/03/2018,1138.43
06/03/2018,1166.66
07/03/2018,1033.6
08/03/2018,928.7
09/03/2018,978.04
10/03/2018,610.64
11/03/2018,514.28
12/03/2018,1015.81
13/03/2018,1151.14
14/03/2018,936.57
15/03/2018,1123.52
16/03/2018,935.99
17/03/2018,514.57
18/03/2018,536.73
19/03/2018,319.32
20/03/2018,341.75
21/03/2018,298.1
22/03/2018,254.14
23/03/2018,269.57
24/03/2018,215.42
25/03/2018,185.63
26/03/2018,298
27/03/2018,273.09
28/03/2018,290.93
29/03/2018,255.07
30/03/2018,153.45
31/03/2018,184
01/04/2018,195.62
02/04/2018,216.25
03/04/2018,338.65
04/04/2018,475.76
05/04/2018,419.42
06/04/2018,351.45
07/04/2018,285.41
08/04/2018,269.09
09/04/2018,475.45
10/04/2018,467.54
11/04/2018,412.71
12/04/2018,454.3
13/04/2018,442.83
14/04/2018,295.91
15/04/2018,360.34
16/04/2018,582.4
17/04/2018,548.14
18/04/2018,459.11
19/04/2018,433.87
20/04/2018,468.7
21/04/2018,391.34
22/04/2018,345.19
23/04/2018,743.34
24/04/2018,727.82
25/04/2018,717.17
26/04/2018,721.06
27/04/2018,747.79
28/04/2018,468.26
29/04/2018,452.17
30/04/2018,799.94
01/05/2018,704.02
02/05/2018,823.14
03/05/2018,751.05
04/05/2018,679.33
05/05/2018,339.98
06/05/2018,282.59
07/05/2018,335.34
08/05/2018,895.95
09/05/2018,779.6
10/05/2018,799.11
11/05/2018,640
12/05/2018,560.5
13/05/2018,477.28
14/05/2018,827.36
15/05/2018,740.03
16/05/2018,751.54
17/05/2018,670.96
18/05/2018,626.83
19/05/2018,401.47
20/05/2018,529.86
21/05/2018,886.2
22/05/2018,731.42
23/05/2018,531.13
24/05/2018,260.77
25/05/2018,228.28
26/05/2018,187.88
27/05/2018,142.86
28/05/2018,168.4
29/05/2018,187.57
30/05/2018,171.14
31/05/2018,107.65
01/06/2018,300.43
02/06/2018,404.68
03/06/2018,411.01
04/06/2018,646.64
05/06/2018,636.22
06/06/2018,562.36
07/06/2018,620.77
08/06/2018,491.02
09/06/2018,362.83
10/06/2018,324.76
11/06/2018,607.84
12/06/2018,650.18
13/06/2018,646.14
14/06/2018,704.17
15/06/2018,576.39
16/06/2018,521.54
17/06/2018,401.56
18/06/2018,742.8
19/06/2018,754.29
20/06/2018,711.05
21/06/2018,699.38
22/06/2018,623.26
23/06/2018,448.08
24/06/2018,504.1
25/06/2018,753.31
26/06/2018,707.36
27/06/2018,698.68
28/06/2018,347.63
29/06/2018,187.72
30/06/2018,84.93
01/07/2018,87.5
02/07/2018,179.18
03/07/2018,603.98
04/07/2018,678.85
05/07/2018,667.37
06/07/2018,490.02
07/07/2018,391.39
08/07/2018,382.29
09/07/2018,769.48
10/07/2018,679.58
11/07/2018,673.15
12/07/2018,668.72
13/07/2018,601.17
14/07/2018,446.7
15/07/2018,450.04
16/07/2018,843.6
17/07/2018,708.26
18/07/2018,766.36
19/07/2018,769.74
20/07/2018,688.67
21/07/2018,453.25
22/07/2018,477.49
23/07/2018,791.55
24/07/2018,674.61
25/07/2018,303.77
26/07/2018,215.83
27/07/2018,154.24
28/07/2018,85.39
29/07/2018,96.45
30/07/2018,56.7
31/07/2018,44.84
01/08/2018,53.68
02/08/2018,312.81
03/08/2018,384.71
04/08/2018,303.89
05/08/2018,296.53
06/08/2018,538.23
07/08/2018,501.43
08/08/2018,455.44
09/08/2018,412.31
10/08/2018,412.83
11/08/2018,309.21
12/08/2018,325.5
13/08/2018,477.56
14/08/2018,436.77
15/08/2018,519.73
16/08/2018,593.05
17/08/2018,612.49
18/08/2018,412.98
19/08/2018,437.81
20/08/2018,737.78
21/08/2018,725.27
22/08/2018,678.45
23/08/2018,730.63
24/08/2018,716.03
25/08/2018,526.6
26/08/2018,443.34
27/08/2018,526.46
28/08/2018,680.47
29/08/2018,716.76
30/08/2018,659.61
31/08/2018,498.18
01/09/2018,492.55
02/09/2018,537.3
03/09/2018,676.05
04/09/2018,739.73
05/09/2018,670.68
06/09/2018,702.46
07/09/2018,613.7
08/09/2018,523.48
09/09/2018,478.33
10/09/2018,751.79
11/09/2018,761.69
12/09/2018,831.54
13/09/2018,783.37
14/09/2018,839.79
15/09/2018,557.13
16/09/2018,639
17/09/2018,920.97
18/09/2018,834.87
19/09/2018,856.9
20/09/2018,682.97
21/09/2018,725.88
22/09/2018,545.09
23/09/2018,505.26
24/09/2018,836.99
25/09/2018,713.65
26/09/2018,710.38
27/09/2018,747.27
28/09/2018,613.43
29/09/2018,528.55
30/09/2018,363.98
01/10/2018,839.63
02/10/2018,934.17
03/10/2018,913.29
04/10/2018,768.29
05/10/2018,688.81
06/10/2018,642.97
07/10/2018,620.26
08/10/2018,923
09/10/2018,898.38
10/10/2018,856.9
11/10/2018,882.99
12/10/2018,803.65
13/10/2018,568.74
14/10/2018,503.04
15/10/2018,937.27
16/10/2018,900.01
17/10/2018,706.02
18/10/2018,526.22
19/10/2018,428.37
20/10/2018,372.09
21/10/2018,386.45
22/10/2018,544.84
23/10/2018,569.03
24/10/2018,394.75
25/10/2018,303.29
26/10/2018,267.22
27/10/2018,189.23
28/10/2018,182.1
29/10/2018,299.76
30/10/2018,164.38
31/10/2018,32.17
01/11/2018,47.09
02/11/2018,282.66
03/11/2018,588.45
04/11/2018,440.49
05/11/2018,676.47
06/11/2018,628.8
07/11/2018,624.25
08/11/2018,605.62
09/11/2018,535.84
10/11/2018,434.51
11/11/2018,339.8
12/11/2018,606.37
13/11/2018,645.95
14/11/2018,661.69
15/11/2018,558.49
16/11/2018,512.43
17/11/2018,409.18
18/11/2018,330.44
19/11/2018,677.2
20/11/2018,744.86
21/11/2018,662.21
22/11/2018,721.41
23/11/2018,694.73
24/11/2018,445.97
25/11/2018,518.59
26/11/2018,726.58
27/11/2018,746.27
28/11/2018,325.29
29/11/2018,106.49
30/11/2018,97.81
01/12/2018,54.2
02/12/2018,69.31
03/12/2018,212.1
04/12/2018,437.75
05/12/2018,591.13
06/12/2018,600.97
07/12/2018,505.22
08/12/2018,367.7
09/12/2018,452.15
10/12/2018,631.76
11/12/2018,683.25
12/12/2018,691.39
13/12/2018,675.9
14/12/2018,566.38
15/12/2018,331.49
16/12/2018,385.41
17/12/2018,669.07
18/12/2018,621.21
19/12/2018,626.57
20/12/2018,564.91
21/12/2018,497.82
22/12/2018,370.27
23/12/2018,360.32
24/12/2018,326.85
25/12/2018,219.89
26/12/2018,329.82
27/12/2018,562.79
28/12/2018,544.5
29/12/2018,461.8
30/12/2018,422.81
31/12/2018,374.08
01/01/2019,430.38
02/01/2019,701.42
03/01/2019,709.05
04/01/2019,650.28
05/01/2019,517.69
06/01/2019,486.66
07/01/2019,734.83
08/01/2019,685.78
09/01/2019,739.94
10/01/2019,782.54
11/01/2019,696.12
12/01/2019,560.94
13/01/2019,649.84
14/01/2019,928.62
15/01/2019,871.07
16/01/2019,948.93
17/01/2019,839.71
18/01/2019,863.11
19/01/2019,621.7
20/01/2019,656.11
21/01/2019,970.03
22/01/2019,912.31
23/01/2019,837.75
24/01/2019,715.27
25/01/2019,417.7
26/01/2019,360.1
27/01/2019,255.88
28/01/2019,91.82
29/01/2019,89.28
30/01/2019,70.53
31/01/2019,75.64
01/02/2019,473.99
02/02/2019,544.27
03/02/2019,515.42
04/02/2019,736.61
05/02/2019,712.51
06/02/2019,667.49
07/02/2019,687.72
08/02/2019,631.23
09/02/2019,492.64
10/02/2019,546.26
11/02/2019,720.26
12/02/2019,665.86
13/02/2019,656.77
14/02/2019,540.12
15/02/2019,561.11
16/02/2019,177.33
17/02/2019,245.93
18/02/2019,734.84
19/02/2019,573.58
20/02/2019,574.02
21/02/2019,470.44
22/02/2019,447.57
23/02/2019,164.37
24/02/2019,185.32
25/02/2019,562.14
26/02/2019,466.64
27/02/2019,471.22
28/02/2019,451.71
01/03/2019,437.3
02/03/2019,228.54
03/03/2019,243.11
04/03/2019,398.36
05/03/2019,276.54
06/03/2019,261.92
07/03/2019,297.51
08/03/2019,282.24
09/03/2019,74.03
10/03/2019,88.38
11/03/2019,444.27
12/03/2019,397.41
13/03/2019,413.56
14/03/2019,378.64
15/03/2019,294.02
16/03/2019,121.42
17/03/2019,105.11
18/03/2019,358.82
19/03/2019,340.4
20/03/2019,342
21/03/2019,400.93
22/03/2019,410.23
23/03/2019,200.52
24/03/2019,176.08
25/03/2019,677.78
26/03/2019,492.08
27/03/2019,506.27
28/03/2019,535.04
29/03/2019,408.99
30/03/2019,256.7
31/03/2019,179.03
01/04/2019,594.62
02/04/2019,509.99
03/04/2019,569.43
04/04/2019,536.84
05/04/2019,477.94
06/04/2019,171.71
07/04/2019,218.2
08/04/2019,503.53
09/04/2019,532.45
10/04/2019,432.67
11/04/2019,410.53
12/04/2019,368.75
13/04/2019,198.13
14/04/2019,187.73
15/04/2019,493.23
16/04/2019,462.38
17/04/2019,420.66
18/04/2019,379.4
19/04/2019,288.62
20/04/2019,197.33
21/04/2019,175.14
22/04/2019,317.11
23/04/2019,509.04
24/04/2019,532.87
25/04/2019,440.8
26/04/2019,339.98
27/04/2019,181.48
28/04/2019,199.05
29/04/2019,564.66
30/04/2019,530.96
01/05/2019,541.29
02/05/2019,572.05
03/05/2019,491.01
04/05/2019,214.5
05/05/2019,188.96
06/05/2019,426.05
07/05/2019,589.78
08/05/2019,615.75
09/05/2019,617.18
10/05/2019,589.38
11/05/2019,242.69
12/05/2019,231.67
13/05/2019,678.18
14/05/2019,614.81
15/05/2019,569.35
16/05/2019,500.47
17/05/2019,548.82
18/05/2019,222.31
19/05/2019,237.3
20/05/2019,678.54
21/05/2019,654.26
22/05/2019,584.06
23/05/2019,626.03
24/05/2019,539.32
25/05/2019,227.51
26/05/2019,258.03
27/05/2019,437.12
28/05/2019,688.75
29/05/2019,566.74
30/05/2019,254.12
31/05/2019,202.54
01/06/2019,139.05
02/06/2019,145.45
03/06/2019,373.97
04/06/2019,357.31
05/06/2019,447.81
06/06/2019,412.78
07/06/2019,473.15
08/06/2019,177.35
09/06/2019,166.04
10/06/2019,557.5
11/06/2019,518.43
12/06/2019,528.08
13/06/2019,476.11
14/06/2019,425.28
15/06/2019,228.9
16/06/2019,205.22
17/06/2019,559.34
18/06/2019,455.45
19/06/2019,519.56
20/06/2019,505.44
21/06/2019,403.33
22/06/2019,195.33
23/06/2019,200.16
24/06/2019,558.99
25/06/2019,446.99
26/06/2019,517.65
27/06/2019,458.68
28/06/2019,398.9
29/06/2019,146.06
30/06/2019,166.14
01/07/2019,598.61
02/07/2019,466.17
03/07/2019,462.82
04/07/2019,476.15
05/07/2019,439.89
06/07/2019,167.28
07/07/2019,210.53
08/07/2019,579.8
09/07/2019,548.62
10/07/2019,474.72
11/07/2019,522.26
12/07/2019,483.71
13/07/2019,241
14/07/2019,219.09
15/07/2019,580.52
16/07/2019,510.81
17/07/2019,508.85
18/07/2019,463.58
19/07/2019,456.87
20/07/2019,244.83
21/07/2019,202.56
22/07/2019,619.55
23/07/2019,498.23
24/07/2019,528.81
25/07/2019,452.84
26/07/2019,429.97
27/07/2019,160.27
28/07/2019,177.99
29/07/2019,523.02
30/07/2019,525.91
31/07/2019,411.16
01/08/2019,438.73
02/08/2019,442.56
03/08/2019,177.67
04/08/2019,201.98
05/08/2019,601.5
06/08/2019,534.41
07/08/2019,530.23
08/08/2019,481.6
09/08/2019,450.44
10/08/2019,229.43
11/08/2019,230.33
12/08/2019,557.43
13/08/2019,491.71
14/08/2019,561.4
15/08/2019,440.37
16/08/2019,465.32
17/08/2019,172.99
18/08/2019,200.57
19/08/2019,586.65
20/08/2019,522.14
21/08/2019,554.21
22/08/2019,550.75
23/08/2019,454.13
24/08/2019,152.17
25/08/2019,137.28
26/08/2019,406.67
27/08/2019,541.43
28/08/2019,544.32
29/08/2019,494.94
30/08/2019,431.28
31/08/2019,146.46
01/09/2019,189.05
02/09/2019,704.84
03/09/2019,607.32
04/09/2019,609.44
05/09/2019,505.13
06/09/2019,510.78
07/09/2019,204.75
08/09/2019,233.52
09/09/2019,709.53
10/09/2019,494.83
11/09/2019,508.06
12/09/2019,611.62
13/09/2019,426.98
14/09/2019,169.91
15/09/2019,220.57
16/09/2019,604.63
17/09/2019,548.11
18/09/2019,486.52
19/09/2019,524.52
20/09/2019,467.82
21/09/2019,138.08
22/09/2019,198.01
23/09/2019,602.2
24/09/2019,515.12
25/09/2019,480.36
26/09/2019,449.98
27/09/2019,432.27
28/09/2019,135.67
29/09/2019,189.53
30/09/2019,491.55
01/10/2019,494.44
02/10/2019,524.55
03/10/2019,510.47
04/10/2019,466.06
05/10/2019,210.46
06/10/2019,200.4
07/10/2019,655.05
08/10/2019,548.6
09/10/2019,494.58
10/10/2019,480.66
11/10/2019,422.19
12/10/2019,179.98
13/10/2019,169.1
14/10/2019,564.7
15/10/2019,494.29
16/10/2019,568.94
17/10/2019,569.34
18/10/2019,509.14
19/10/2019,180.27
20/10/2019,185
21/10/2019,661.49
22/10/2019,539.76
23/10/2019,518.33
24/10/2019,481.73
25/10/2019,447.47
26/10/2019,155.05
27/10/2019,153.67
28/10/2019,551.3
29/10/2019,444.77
30/10/2019,437.82
31/10/2019,347.79
01/11/2019,451.99
02/11/2019,150.34
03/11/2019,222.05
04/11/2019,595.77
05/11/2019,583.64
06/11/2019,569.62
07/11/2019,491.03
08/11/2019,454.48
09/11/2019,156.13
10/11/2019,187.79
11/11/2019,620.97
12/11/2019,541.81
13/11/2019,552.03
14/11/2019,517.05
15/11/2019,626.5
16/11/2019,207.5
17/11/2019,177.61
18/11/2019,665.99
19/11/2019,551.01
20/11/2019,519.88
21/11/2019,575.14
22/11/2019,578.98
23/11/2019,172.95
24/11/2019,196.32
25/11/2019,740.39
26/11/2019,544.11
27/11/2019,435.61
28/11/2019,463.53
29/11/2019,364.8
30/11/2019,90.92
01/12/2019,140.75
02/12/2019,640.44
03/12/2019,499.16
04/12/2019,568.03
05/12/2019,532.71
06/12/2019,532.31
07/12/2019,171.69
08/12/2019,133.23
09/12/2019,716.23
10/12/2019,760.37
11/12/2019,664.65
12/12/2019,642.61
13/12/2019,662.53
14/12/2019,217.12
15/12/2019,245.04
16/12/2019,856.39
17/12/2019,745.15
18/12/2019,759.85
19/12/2019,676.15
20/12/2019,528.37
21/12/2019,217.64
22/12/2019,198.58
23/12/2019,544.4
24/12/2019,213.19
25/12/2019,200.19
26/12/2019,251.26
27/12/2019,396.42
28/12/2019,190.17
29/12/2019,190.12
30/12/2019,473.96
31/12/2019,251.76
01/01/2020,337.15
02/01/2020,795.86
03/01/2020,768.96
04/01/2020,196.32
05/01/2020,164.89
06/01/2020,952.67
07/01/2020,878.27
08/01/2020,819.6
09/01/2020,944.42
10/01/2020,503.01
11/01/2020,166.52
12/01/2020,147.73
13/01/2020,626.19
14/01/2020,598.96
15/01/2020,507.32
16/01/2020,379.97
17/01/2020,455.95
18/01/2020,13.17
19/01/2020,29.53
20/01/2020,511.17
21/01/2020,350.13
22/01/2020,303.55
23/01/2020,350.73
24/01/2020,299.4
25/01/2020,22.85
26/01/2020,9.88
27/01/2020,408.66
28/01/2020,335.81
29/01/2020,343.94
30/01/2020,282.87
31/01/2020,114.36
01/02/2020,11.29
02/02/2020,14.2
03/02/2020,429.21
04/02/2020,403.09
05/02/2020,324.27
06/02/2020,444.8
07/02/2020,401.47
08/02/2020,28.4
09/02/2020,27.42
10/02/2020,570.73
11/02/2020,578.71
12/02/2020,446.99
13/02/2020,406.55
14/02/2020,59.6
